Register Name,Register Description,Register Address,Register Width,Register Access,Register Reset Value,Field Name,Field Description,Field Offset,Field Width,Field Access,Field Reset Value,Field is Volatile,Field is Reserved,Field Backdoor
gpio_gpio_mode_0,,,,,,mode_9,Change the IO  mode of the GPIO.,18,2,RW,0,0,,u_gpio_mode_0_mode_9.q
gpio_gpio_mode_0,,,,,,mode_10,Change the IO  mode of the GPIO.,20,2,RW,0,0,,u_gpio_mode_0_mode_10.q
gpio_gpio_mode_0,,,,,,mode_11,Change the IO  mode of the GPIO.,22,2,RW,0,0,,u_gpio_mode_0_mode_11.q
gpio_gpio_mode_0,,,,,,mode_12,Change the IO  mode of the GPIO.,24,2,RW,0,0,,u_gpio_mode_0_mode_12.q
gpio_gpio_mode_0,,,,,,mode_13,Change the IO  mode of the GPIO.,26,2,RW,0,0,,u_gpio_mode_0_mode_13.q
gpio_gpio_mode_0,,,,,,mode_14,Change the IO  mode of the GPIO.,28,2,RW,0,0,,u_gpio_mode_0_mode_14.q
gpio_gpio_mode_0,,,,,,mode_15,Change the IO  mode of the GPIO.,30,2,RW,0,0,,u_gpio_mode_0_mode_15.q
gpio_gpio_mode_1,Set the IO Mode of the GPIO.,12,32,,0,,,,,,,,,
gpio_gpio_mode_1,,,,,,mode_16,For GPIO_MODE1,0,2,RW,0,0,,u_gpio_mode_1_mode_16.q
gpio_gpio_mode_1,,,,,,mode_17,For GPIO_MODE1,2,2,RW,0,0,,u_gpio_mode_1_mode_17.q
gpio_gpio_mode_1,,,,,,mode_18,For GPIO_MODE1,4,2,RW,0,0,,u_gpio_mode_1_mode_18.q
gpio_gpio_mode_1,,,,,,mode_19,For GPIO_MODE1,6,2,RW,0,0,,u_gpio_mode_1_mode_19.q
gpio_gpio_mode_1,,,,,,mode_20,For GPIO_MODE1,8,2,RW,0,0,,u_gpio_mode_1_mode_20.q
gpio_gpio_mode_1,,,,,,mode_21,For GPIO_MODE1,10,2,RW,0,0,,u_gpio_mode_1_mode_21.q
gpio_gpio_mode_1,,,,,,mode_22,For GPIO_MODE1,12,2,RW,0,0,,u_gpio_mode_1_mode_22.q
gpio_gpio_mode_1,,,,,,mode_23,For GPIO_MODE1,14,2,RW,0,0,,u_gpio_mode_1_mode_23.q
gpio_gpio_mode_1,,,,,,mode_24,For GPIO_MODE1,16,2,RW,0,0,,u_gpio_mode_1_mode_24.q
gpio_gpio_mode_1,,,,,,mode_25,For GPIO_MODE1,18,2,RW,0,0,,u_gpio_mode_1_mode_25.q
gpio_gpio_mode_1,,,,,,mode_26,For GPIO_MODE1,20,2,RW,0,0,,u_gpio_mode_1_mode_26.q
gpio_gpio_mode_1,,,,,,mode_27,For GPIO_MODE1,22,2,RW,0,0,,u_gpio_mode_1_mode_27.q
gpio_gpio_mode_1,,,,,,mode_28,For GPIO_MODE1,24,2,RW,0,0,,u_gpio_mode_1_mode_28.q
gpio_gpio_mode_1,,,,,,mode_29,For GPIO_MODE1,26,2,RW,0,0,,u_gpio_mode_1_mode_29.q
gpio_gpio_mode_1,,,,,,mode_30,For GPIO_MODE1,28,2,RW,0,0,,u_gpio_mode_1_mode_30.q
gpio_gpio_mode_1,,,,,,mode_31,For GPIO_MODE1,30,2,RW,0,0,,u_gpio_mode_1_mode_31.q
gpio_gpio_mode_2,Set the IO Mode of the GPIO.,16,32,,0,,,,,,,,,
gpio_gpio_mode_2,,,,,,mode_32,For GPIO_MODE2,0,2,RW,0,0,,u_gpio_mode_2_mode_32.q
gpio_gpio_mode_2,,,,,,mode_33,For GPIO_MODE2,2,2,RW,0,0,,u_gpio_mode_2_mode_33.q
gpio_gpio_mode_2,,,,,,mode_34,For GPIO_MODE2,4,2,RW,0,0,,u_gpio_mode_2_mode_34.q
gpio_gpio_mode_2,,,,,,mode_35,For GPIO_MODE2,6,2,RW,0,0,,u_gpio_mode_2_mode_35.q
gpio_gpio_mode_2,,,,,,mode_36,For GPIO_MODE2,8,2,RW,0,0,,u_gpio_mode_2_mode_36.q
gpio_gpio_mode_2,,,,,,mode_37,For GPIO_MODE2,10,2,RW,0,0,,u_gpio_mode_2_mode_37.q
gpio_gpio_mode_2,,,,,,mode_38,For GPIO_MODE2,12,2,RW,0,0,,u_gpio_mode_2_mode_38.q
gpio_gpio_mode_2,,,,,,mode_39,For GPIO_MODE2,14,2,RW,0,0,,u_gpio_mode_2_mode_39.q
gpio_gpio_mode_2,,,,,,mode_40,For GPIO_MODE2,16,2,RW,0,0,,u_gpio_mode_2_mode_40.q
gpio_gpio_mode_2,,,,,,mode_41,For GPIO_MODE2,18,2,RW,0,0,,u_gpio_mode_2_mode_41.q
gpio_gpio_mode_2,,,,,,mode_42,For GPIO_MODE2,20,2,RW,0,0,,u_gpio_mode_2_mode_42.q
gpio_gpio_mode_2,,,,,,mode_43,For GPIO_MODE2,22,2,RW,0,0,,u_gpio_mode_2_mode_43.q
gpio_gpio_mode_2,,,,,,mode_44,For GPIO_MODE2,24,2,RW,0,0,,u_gpio_mode_2_mode_44.q
gpio_gpio_mode_2,,,,,,mode_45,For GPIO_MODE2,26,2,RW,0,0,,u_gpio_mode_2_mode_45.q
gpio_gpio_mode_2,,,,,,mode_46,For GPIO_MODE2,28,2,RW,0,0,,u_gpio_mode_2_mode_46.q
gpio_gpio_mode_2,,,,,,mode_47,For GPIO_MODE2,30,2,RW,0,0,,u_gpio_mode_2_mode_47.q
gpio_gpio_mode_3,Set the IO Mode of the GPIO.,20,32,,0,,,,,,,,,
gpio_gpio_mode_3,,,,,,mode_48,For GPIO_MODE3,0,2,RW,0,0,,u_gpio_mode_3_mode_48.q
gpio_gpio_mode_3,,,,,,mode_49,For GPIO_MODE3,2,2,RW,0,0,,u_gpio_mode_3_mode_49.q
gpio_gpio_mode_3,,,,,,mode_50,For GPIO_MODE3,4,2,RW,0,0,,u_gpio_mode_3_mode_50.q
gpio_gpio_mode_3,,,,,,mode_51,For GPIO_MODE3,6,2,RW,0,0,,u_gpio_mode_3_mode_51.q
gpio_gpio_mode_3,,,,,,mode_52,For GPIO_MODE3,8,2,RW,0,0,,u_gpio_mode_3_mode_52.q
gpio_gpio_mode_3,,,,,,mode_53,For GPIO_MODE3,10,2,RW,0,0,,u_gpio_mode_3_mode_53.q
gpio_gpio_mode_3,,,,,,mode_54,For GPIO_MODE3,12,2,RW,0,0,,u_gpio_mode_3_mode_54.q
gpio_gpio_mode_3,,,,,,mode_55,For GPIO_MODE3,14,2,RW,0,0,,u_gpio_mode_3_mode_55.q
gpio_gpio_en_0,Enable sampling on the corresponding GPIO,128,32,,0,,,,,,,,,
gpio_gpio_en_0,,,,,,gpio_en_0,,0,1,RW,,0,,u_gpio_en_0_gpio_en_0.q
gpio_gpio_en_0,,,,,,gpio_en_1,,1,1,RW,,0,,u_gpio_en_0_gpio_en_1.q
gpio_gpio_en_0,,,,,,gpio_en_2,,2,1,RW,,0,,u_gpio_en_0_gpio_en_2.q
gpio_gpio_en_0,,,,,,gpio_en_3,,3,1,RW,,0,,u_gpio_en_0_gpio_en_3.q
gpio_gpio_en_0,,,,,,gpio_en_4,,4,1,RW,,0,,u_gpio_en_0_gpio_en_4.q
gpio_gpio_en_0,,,,,,gpio_en_5,,5,1,RW,,0,,u_gpio_en_0_gpio_en_5.q
gpio_gpio_en_0,,,,,,gpio_en_6,,6,1,RW,,0,,u_gpio_en_0_gpio_en_6.q
gpio_gpio_en_0,,,,,,gpio_en_7,,7,1,RW,,0,,u_gpio_en_0_gpio_en_7.q
gpio_gpio_en_0,,,,,,gpio_en_8,,8,1,RW,,0,,u_gpio_en_0_gpio_en_8.q
gpio_gpio_en_0,,,,,,gpio_en_9,,9,1,RW,,0,,u_gpio_en_0_gpio_en_9.q
gpio_gpio_en_0,,,,,,gpio_en_10,,10,1,RW,,0,,u_gpio_en_0_gpio_en_10.q
gpio_gpio_en_0,,,,,,gpio_en_11,,11,1,RW,,0,,u_gpio_en_0_gpio_en_11.q
gpio_gpio_en_0,,,,,,gpio_en_12,,12,1,RW,,0,,u_gpio_en_0_gpio_en_12.q
gpio_gpio_en_0,,,,,,gpio_en_13,,13,1,RW,,0,,u_gpio_en_0_gpio_en_13.q
gpio_gpio_en_0,,,,,,gpio_en_14,,14,1,RW,,0,,u_gpio_en_0_gpio_en_14.q
gpio_gpio_en_0,,,,,,gpio_en_15,,15,1,RW,,0,,u_gpio_en_0_gpio_en_15.q
gpio_gpio_en_0,,,,,,gpio_en_16,,16,1,RW,,0,,u_gpio_en_0_gpio_en_16.q
gpio_gpio_en_0,,,,,,gpio_en_17,,17,1,RW,,0,,u_gpio_en_0_gpio_en_17.q
gpio_gpio_en_0,,,,,,gpio_en_18,,18,1,RW,,0,,u_gpio_en_0_gpio_en_18.q
gpio_gpio_en_0,,,,,,gpio_en_19,,19,1,RW,,0,,u_gpio_en_0_gpio_en_19.q
gpio_gpio_en_0,,,,,,gpio_en_20,,20,1,RW,,0,,u_gpio_en_0_gpio_en_20.q
gpio_gpio_en_0,,,,,,gpio_en_21,,21,1,RW,,0,,u_gpio_en_0_gpio_en_21.q
gpio_gpio_en_0,,,,,,gpio_en_22,,22,1,RW,,0,,u_gpio_en_0_gpio_en_22.q
gpio_gpio_en_0,,,,,,gpio_en_23,,23,1,RW,,0,,u_gpio_en_0_gpio_en_23.q
gpio_gpio_en_0,,,,,,gpio_en_24,,24,1,RW,,0,,u_gpio_en_0_gpio_en_24.q
gpio_gpio_en_0,,,,,,gpio_en_25,,25,1,RW,,0,,u_gpio_en_0_gpio_en_25.q
gpio_gpio_en_0,,,,,,gpio_en_26,,26,1,RW,,0,,u_gpio_en_0_gpio_en_26.q
gpio_gpio_en_0,,,,,,gpio_en_27,,27,1,RW,,0,,u_gpio_en_0_gpio_en_27.q
gpio_gpio_en_0,,,,,,gpio_en_28,,28,1,RW,,0,,u_gpio_en_0_gpio_en_28.q
gpio_gpio_en_0,,,,,,gpio_en_29,,29,1,RW,,0,,u_gpio_en_0_gpio_en_29.q
gpio_gpio_en_0,,,,,,gpio_en_30,,30,1,RW,,0,,u_gpio_en_0_gpio_en_30.q
gpio_gpio_en_0,,,,,,gpio_en_31,,31,1,RW,,0,,u_gpio_en_0_gpio_en_31.q
gpio_gpio_en_1,Enable sampling on the corresponding GPIO,132,32,,0,,,,,,,,,
gpio_gpio_en_1,,,,,,gpio_en_32,For GPIO_EN1,0,1,RW,,0,,u_gpio_en_1_gpio_en_32.q
gpio_gpio_en_1,,,,,,gpio_en_33,For GPIO_EN1,1,1,RW,,0,,u_gpio_en_1_gpio_en_33.q
gpio_gpio_en_1,,,,,,gpio_en_34,For GPIO_EN1,2,1,RW,,0,,u_gpio_en_1_gpio_en_34.q
gpio_gpio_en_1,,,,,,gpio_en_35,For GPIO_EN1,3,1,RW,,0,,u_gpio_en_1_gpio_en_35.q
gpio_gpio_en_1,,,,,,gpio_en_36,For GPIO_EN1,4,1,RW,,0,,u_gpio_en_1_gpio_en_36.q
gpio_gpio_en_1,,,,,,gpio_en_37,For GPIO_EN1,5,1,RW,,0,,u_gpio_en_1_gpio_en_37.q
gpio_gpio_en_1,,,,,,gpio_en_38,For GPIO_EN1,6,1,RW,,0,,u_gpio_en_1_gpio_en_38.q
gpio_gpio_en_1,,,,,,gpio_en_39,For GPIO_EN1,7,1,RW,,0,,u_gpio_en_1_gpio_en_39.q
gpio_gpio_en_1,,,,,,gpio_en_40,For GPIO_EN1,8,1,RW,,0,,u_gpio_en_1_gpio_en_40.q
gpio_gpio_en_1,,,,,,gpio_en_41,For GPIO_EN1,9,1,RW,,0,,u_gpio_en_1_gpio_en_41.q
gpio_gpio_en_1,,,,,,gpio_en_42,For GPIO_EN1,10,1,RW,,0,,u_gpio_en_1_gpio_en_42.q
gpio_gpio_en_1,,,,,,gpio_en_43,For GPIO_EN1,11,1,RW,,0,,u_gpio_en_1_gpio_en_43.q
gpio_gpio_en_1,,,,,,gpio_en_44,For GPIO_EN1,12,1,RW,,0,,u_gpio_en_1_gpio_en_44.q
gpio_gpio_en_1,,,,,,gpio_en_45,For GPIO_EN1,13,1,RW,,0,,u_gpio_en_1_gpio_en_45.q
gpio_gpio_en_1,,,,,,gpio_en_46,For GPIO_EN1,14,1,RW,,0,,u_gpio_en_1_gpio_en_46.q
gpio_gpio_en_1,,,,,,gpio_en_47,For GPIO_EN1,15,1,RW,,0,,u_gpio_en_1_gpio_en_47.q
gpio_gpio_en_1,,,,,,gpio_en_48,For GPIO_EN1,16,1,RW,,0,,u_gpio_en_1_gpio_en_48.q
gpio_gpio_en_1,,,,,,gpio_en_49,For GPIO_EN1,17,1,RW,,0,,u_gpio_en_1_gpio_en_49.q
gpio_gpio_en_1,,,,,,gpio_en_50,For GPIO_EN1,18,1,RW,,0,,u_gpio_en_1_gpio_en_50.q
gpio_gpio_en_1,,,,,,gpio_en_51,For GPIO_EN1,19,1,RW,,0,,u_gpio_en_1_gpio_en_51.q
gpio_gpio_en_1,,,,,,gpio_en_52,For GPIO_EN1,20,1,RW,,0,,u_gpio_en_1_gpio_en_52.q
gpio_gpio_en_1,,,,,,gpio_en_53,For GPIO_EN1,21,1,RW,,0,,u_gpio_en_1_gpio_en_53.q
gpio_gpio_en_1,,,,,,gpio_en_54,For GPIO_EN1,22,1,RW,,0,,u_gpio_en_1_gpio_en_54.q
gpio_gpio_en_1,,,,,,gpio_en_55,For GPIO_EN1,23,1,RW,,0,,u_gpio_en_1_gpio_en_55.q
gpio_gpio_in_0,Read the current input values of all GPIOs.,256,32,,0,,,,,,,,,
gpio_gpio_in_0,,,,,,gpio_in_0,,0,1,RO,,1,,u_gpio_in_0_gpio_in_0.qs
gpio_gpio_in_0,,,,,,gpio_in_1,,1,1,RO,,1,,u_gpio_in_0_gpio_in_1.qs
gpio_gpio_in_0,,,,,,gpio_in_2,,2,1,RO,,1,,u_gpio_in_0_gpio_in_2.qs
gpio_gpio_in_0,,,,,,gpio_in_3,,3,1,RO,,1,,u_gpio_in_0_gpio_in_3.qs
gpio_gpio_in_0,,,,,,gpio_in_4,,4,1,RO,,1,,u_gpio_in_0_gpio_in_4.qs
gpio_gpio_in_0,,,,,,gpio_in_5,,5,1,RO,,1,,u_gpio_in_0_gpio_in_5.qs
gpio_gpio_in_0,,,,,,gpio_in_6,,6,1,RO,,1,,u_gpio_in_0_gpio_in_6.qs
gpio_gpio_in_0,,,,,,gpio_in_7,,7,1,RO,,1,,u_gpio_in_0_gpio_in_7.qs
gpio_gpio_in_0,,,,,,gpio_in_8,,8,1,RO,,1,,u_gpio_in_0_gpio_in_8.qs
gpio_gpio_in_0,,,,,,gpio_in_9,,9,1,RO,,1,,u_gpio_in_0_gpio_in_9.qs
gpio_gpio_in_0,,,,,,gpio_in_10,,10,1,RO,,1,,u_gpio_in_0_gpio_in_10.qs
gpio_gpio_in_0,,,,,,gpio_in_11,,11,1,RO,,1,,u_gpio_in_0_gpio_in_11.qs
gpio_gpio_in_0,,,,,,gpio_in_12,,12,1,RO,,1,,u_gpio_in_0_gpio_in_12.qs
gpio_gpio_in_0,,,,,,gpio_in_13,,13,1,RO,,1,,u_gpio_in_0_gpio_in_13.qs
gpio_gpio_in_0,,,,,,gpio_in_14,,14,1,RO,,1,,u_gpio_in_0_gpio_in_14.qs
gpio_gpio_in_0,,,,,,gpio_in_15,,15,1,RO,,1,,u_gpio_in_0_gpio_in_15.qs
gpio_gpio_in_0,,,,,,gpio_in_16,,16,1,RO,,1,,u_gpio_in_0_gpio_in_16.qs
gpio_gpio_in_0,,,,,,gpio_in_17,,17,1,RO,,1,,u_gpio_in_0_gpio_in_17.qs
gpio_gpio_in_0,,,,,,gpio_in_18,,18,1,RO,,1,,u_gpio_in_0_gpio_in_18.qs
gpio_gpio_in_0,,,,,,gpio_in_19,,19,1,RO,,1,,u_gpio_in_0_gpio_in_19.qs
gpio_gpio_in_0,,,,,,gpio_in_20,,20,1,RO,,1,,u_gpio_in_0_gpio_in_20.qs
gpio_gpio_in_0,,,,,,gpio_in_21,,21,1,RO,,1,,u_gpio_in_0_gpio_in_21.qs
gpio_gpio_in_0,,,,,,gpio_in_22,,22,1,RO,,1,,u_gpio_in_0_gpio_in_22.qs
gpio_gpio_in_0,,,,,,gpio_in_23,,23,1,RO,,1,,u_gpio_in_0_gpio_in_23.qs
gpio_gpio_in_0,,,,,,gpio_in_24,,24,1,RO,,1,,u_gpio_in_0_gpio_in_24.qs
gpio_gpio_in_0,,,,,,gpio_in_25,,25,1,RO,,1,,u_gpio_in_0_gpio_in_25.qs
gpio_gpio_in_0,,,,,,gpio_in_26,,26,1,RO,,1,,u_gpio_in_0_gpio_in_26.qs
gpio_gpio_in_0,,,,,,gpio_in_27,,27,1,RO,,1,,u_gpio_in_0_gpio_in_27.qs
gpio_gpio_in_0,,,,,,gpio_in_28,,28,1,RO,,1,,u_gpio_in_0_gpio_in_28.qs
gpio_gpio_in_0,,,,,,gpio_in_29,,29,1,RO,,1,,u_gpio_in_0_gpio_in_29.qs
gpio_gpio_in_0,,,,,,gpio_in_30,,30,1,RO,,1,,u_gpio_in_0_gpio_in_30.qs
gpio_gpio_in_0,,,,,,gpio_in_31,,31,1,RO,,1,,u_gpio_in_0_gpio_in_31.qs
gpio_gpio_in_1,Read the current input values of all GPIOs.,260,32,,0,,,,,,,,,
gpio_gpio_in_1,,,,,,gpio_in_32,For GPIO_IN1,0,1,RO,,1,,u_gpio_in_1_gpio_in_32.qs
gpio_gpio_in_1,,,,,,gpio_in_33,For GPIO_IN1,1,1,RO,,1,,u_gpio_in_1_gpio_in_33.qs
gpio_gpio_in_1,,,,,,gpio_in_34,For GPIO_IN1,2,1,RO,,1,,u_gpio_in_1_gpio_in_34.qs
gpio_gpio_in_1,,,,,,gpio_in_35,For GPIO_IN1,3,1,RO,,1,,u_gpio_in_1_gpio_in_35.qs
gpio_gpio_in_1,,,,,,gpio_in_36,For GPIO_IN1,4,1,RO,,1,,u_gpio_in_1_gpio_in_36.qs
gpio_gpio_in_1,,,,,,gpio_in_37,For GPIO_IN1,5,1,RO,,1,,u_gpio_in_1_gpio_in_37.qs
gpio_gpio_in_1,,,,,,gpio_in_38,For GPIO_IN1,6,1,RO,,1,,u_gpio_in_1_gpio_in_38.qs
gpio_gpio_in_1,,,,,,gpio_in_39,For GPIO_IN1,7,1,RO,,1,,u_gpio_in_1_gpio_in_39.qs
gpio_gpio_in_1,,,,,,gpio_in_40,For GPIO_IN1,8,1,RO,,1,,u_gpio_in_1_gpio_in_40.qs
gpio_gpio_in_1,,,,,,gpio_in_41,For GPIO_IN1,9,1,RO,,1,,u_gpio_in_1_gpio_in_41.qs
gpio_gpio_in_1,,,,,,gpio_in_42,For GPIO_IN1,10,1,RO,,1,,u_gpio_in_1_gpio_in_42.qs
gpio_gpio_in_1,,,,,,gpio_in_43,For GPIO_IN1,11,1,RO,,1,,u_gpio_in_1_gpio_in_43.qs
gpio_gpio_in_1,,,,,,gpio_in_44,For GPIO_IN1,12,1,RO,,1,,u_gpio_in_1_gpio_in_44.qs
gpio_gpio_in_1,,,,,,gpio_in_45,For GPIO_IN1,13,1,RO,,1,,u_gpio_in_1_gpio_in_45.qs
gpio_gpio_in_1,,,,,,gpio_in_46,For GPIO_IN1,14,1,RO,,1,,u_gpio_in_1_gpio_in_46.qs
gpio_gpio_in_1,,,,,,gpio_in_47,For GPIO_IN1,15,1,RO,,1,,u_gpio_in_1_gpio_in_47.qs
gpio_gpio_in_1,,,,,,gpio_in_48,For GPIO_IN1,16,1,RO,,1,,u_gpio_in_1_gpio_in_48.qs
gpio_gpio_in_1,,,,,,gpio_in_49,For GPIO_IN1,17,1,RO,,1,,u_gpio_in_1_gpio_in_49.qs
gpio_gpio_in_1,,,,,,gpio_in_50,For GPIO_IN1,18,1,RO,,1,,u_gpio_in_1_gpio_in_50.qs
gpio_gpio_in_1,,,,,,gpio_in_51,For GPIO_IN1,19,1,RO,,1,,u_gpio_in_1_gpio_in_51.qs
gpio_gpio_in_1,,,,,,gpio_in_52,For GPIO_IN1,20,1,RO,,1,,u_gpio_in_1_gpio_in_52.qs
gpio_gpio_in_1,,,,,,gpio_in_53,For GPIO_IN1,21,1,RO,,1,,u_gpio_in_1_gpio_in_53.qs
gpio_gpio_in_1,,,,,,gpio_in_54,For GPIO_IN1,22,1,RO,,1,,u_gpio_in_1_gpio_in_54.qs
gpio_gpio_in_1,,,,,,gpio_in_55,For GPIO_IN1,23,1,RO,,1,,u_gpio_in_1_gpio_in_55.qs
gpio_gpio_out_0,Set the output value of the corresponding GPIOs.,384,32,,0,,,,,,,,,
gpio_gpio_out_0,,,,,,gpio_out_0,,0,1,RW,,1,,u_gpio_out_0_gpio_out_0.q
gpio_gpio_out_0,,,,,,gpio_out_1,,1,1,RW,,1,,u_gpio_out_0_gpio_out_1.q
gpio_gpio_out_0,,,,,,gpio_out_2,,2,1,RW,,1,,u_gpio_out_0_gpio_out_2.q
gpio_gpio_out_0,,,,,,gpio_out_3,,3,1,RW,,1,,u_gpio_out_0_gpio_out_3.q
gpio_gpio_out_0,,,,,,gpio_out_4,,4,1,RW,,1,,u_gpio_out_0_gpio_out_4.q
gpio_gpio_out_0,,,,,,gpio_out_5,,5,1,RW,,1,,u_gpio_out_0_gpio_out_5.q
gpio_gpio_out_0,,,,,,gpio_out_6,,6,1,RW,,1,,u_gpio_out_0_gpio_out_6.q
gpio_gpio_out_0,,,,,,gpio_out_7,,7,1,RW,,1,,u_gpio_out_0_gpio_out_7.q
gpio_gpio_out_0,,,,,,gpio_out_8,,8,1,RW,,1,,u_gpio_out_0_gpio_out_8.q
gpio_gpio_out_0,,,,,,gpio_out_9,,9,1,RW,,1,,u_gpio_out_0_gpio_out_9.q
gpio_gpio_out_0,,,,,,gpio_out_10,,10,1,RW,,1,,u_gpio_out_0_gpio_out_10.q
gpio_gpio_out_0,,,,,,gpio_out_11,,11,1,RW,,1,,u_gpio_out_0_gpio_out_11.q
gpio_gpio_out_0,,,,,,gpio_out_12,,12,1,RW,,1,,u_gpio_out_0_gpio_out_12.q
gpio_gpio_out_0,,,,,,gpio_out_13,,13,1,RW,,1,,u_gpio_out_0_gpio_out_13.q
gpio_gpio_out_0,,,,,,gpio_out_14,,14,1,RW,,1,,u_gpio_out_0_gpio_out_14.q
gpio_gpio_out_0,,,,,,gpio_out_15,,15,1,RW,,1,,u_gpio_out_0_gpio_out_15.q
gpio_gpio_out_0,,,,,,gpio_out_16,,16,1,RW,,1,,u_gpio_out_0_gpio_out_16.q
gpio_gpio_out_0,,,,,,gpio_out_17,,17,1,RW,,1,,u_gpio_out_0_gpio_out_17.q
gpio_gpio_out_0,,,,,,gpio_out_18,,18,1,RW,,1,,u_gpio_out_0_gpio_out_18.q
gpio_gpio_out_0,,,,,,gpio_out_19,,19,1,RW,,1,,u_gpio_out_0_gpio_out_19.q
gpio_gpio_out_0,,,,,,gpio_out_20,,20,1,RW,,1,,u_gpio_out_0_gpio_out_20.q
gpio_gpio_out_0,,,,,,gpio_out_21,,21,1,RW,,1,,u_gpio_out_0_gpio_out_21.q
gpio_gpio_out_0,,,,,,gpio_out_22,,22,1,RW,,1,,u_gpio_out_0_gpio_out_22.q
gpio_gpio_out_0,,,,,,gpio_out_23,,23,1,RW,,1,,u_gpio_out_0_gpio_out_23.q
gpio_gpio_out_0,,,,,,gpio_out_24,,24,1,RW,,1,,u_gpio_out_0_gpio_out_24.q
gpio_gpio_out_0,,,,,,gpio_out_25,,25,1,RW,,1,,u_gpio_out_0_gpio_out_25.q
gpio_gpio_out_0,,,,,,gpio_out_26,,26,1,RW,,1,,u_gpio_out_0_gpio_out_26.q
gpio_gpio_out_0,,,,,,gpio_out_27,,27,1,RW,,1,,u_gpio_out_0_gpio_out_27.q
gpio_gpio_out_0,,,,,,gpio_out_28,,28,1,RW,,1,,u_gpio_out_0_gpio_out_28.q
gpio_gpio_out_0,,,,,,gpio_out_29,,29,1,RW,,1,,u_gpio_out_0_gpio_out_29.q
gpio_gpio_out_0,,,,,,gpio_out_30,,30,1,RW,,1,,u_gpio_out_0_gpio_out_30.q
gpio_gpio_out_0,,,,,,gpio_out_31,,31,1,RW,,1,,u_gpio_out_0_gpio_out_31.q
gpio_gpio_out_1,Set the output value of the corresponding GPIOs.,388,32,,0,,,,,,,,,
gpio_gpio_out_1,,,,,,gpio_out_32,For GPIO_OUT1,0,1,RW,,1,,u_gpio_out_1_gpio_out_32.q
gpio_gpio_out_1,,,,,,gpio_out_33,For GPIO_OUT1,1,1,RW,,1,,u_gpio_out_1_gpio_out_33.q
gpio_gpio_out_1,,,,,,gpio_out_34,For GPIO_OUT1,2,1,RW,,1,,u_gpio_out_1_gpio_out_34.q
gpio_gpio_out_1,,,,,,gpio_out_35,For GPIO_OUT1,3,1,RW,,1,,u_gpio_out_1_gpio_out_35.q
gpio_gpio_out_1,,,,,,gpio_out_36,For GPIO_OUT1,4,1,RW,,1,,u_gpio_out_1_gpio_out_36.q
gpio_gpio_out_1,,,,,,gpio_out_37,For GPIO_OUT1,5,1,RW,,1,,u_gpio_out_1_gpio_out_37.q
gpio_gpio_out_1,,,,,,gpio_out_38,For GPIO_OUT1,6,1,RW,,1,,u_gpio_out_1_gpio_out_38.q
gpio_gpio_out_1,,,,,,gpio_out_39,For GPIO_OUT1,7,1,RW,,1,,u_gpio_out_1_gpio_out_39.q
gpio_gpio_out_1,,,,,,gpio_out_40,For GPIO_OUT1,8,1,RW,,1,,u_gpio_out_1_gpio_out_40.q
gpio_gpio_out_1,,,,,,gpio_out_41,For GPIO_OUT1,9,1,RW,,1,,u_gpio_out_1_gpio_out_41.q
